CLASS_KEY,LESSON_KEY,STUDENT_KEY,QUIZ_KEY,QuestionNumber,Question,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,CorrectAnswers,TimeAllottedtoAnswer(seconds),Player,Answer,Correct/Incorrect,Correct,Incorrect,Score
CLS022,AWS01L04,SD370,AWS01L04Q1,Q1,"Application in VPC want to connect with S3, which service as needed?",Lakefomation,Transit Gateway,Internet Gateway,VPN or Direct connect,,,Internet Gateway,30,Hooinspq1,Internet Gateway,Correct,1,0,848
CLS022,AWS01L04,SD372,AWS01L04Q1,Q1,"Application in VPC want to connect with S3, which service as needed?",Lakefomation,Transit Gateway,Internet Gateway,VPN or Direct connect,,,Internet Gateway,30,Khoinhnn10,Internet Gateway,Correct,1,0,927
CLS022,AWS01L04,SD371,AWS01L04Q1,Q1,"Application in VPC want to connect with S3, which service as needed?",Lakefomation,Transit Gateway,Internet Gateway,VPN or Direct connect,,,Internet Gateway,30,Luoitnt4,,Incorrect,0,1,0
CLS022,AWS01L04,SD364,AWS01L04Q1,Q1,"Application in VPC want to connect with S3, which service as needed?",Lakefomation,Transit Gateway,Internet Gateway,VPN or Direct connect,,,Internet Gateway,30,Minhnn30,Lakefomation,Incorrect,0,1,0
CLS022,AWS01L04,SD365,AWS01L04Q1,Q1,"Application in VPC want to connect with S3, which service as needed?",Lakefomation,Transit Gateway,Internet Gateway,VPN or Direct connect,,,Internet Gateway,30,Troinsnk1,Internet Gateway,Correct,1,0,791
CLS022,AWS01L04,-1,AWS01L04Q1,Q1,"Application in VPC want to connect with S3, which service as needed?",Lakefomation,Transit Gateway,Internet Gateway,VPN or Direct connect,,,Internet Gateway,30,doublelift,Internet Gateway,Correct,1,0,949
CLS022,AWS01L04,SD366,AWS01L04Q1,Q1,"Application in VPC want to connect with S3, which service as needed?",Lakefomation,Transit Gateway,Internet Gateway,VPN or Direct connect,,,Internet Gateway,30,hoinsst,Internet Gateway,Correct,1,0,858
CLS022,AWS01L04,SD368,AWS01L04Q1,Q1,"Application in VPC want to connect with S3, which service as needed?",Lakefomation,Transit Gateway,Internet Gateway,VPN or Direct connect,,,Internet Gateway,30,thuydt50,Internet Gateway,Correct,1,0,949
CLS022,AWS01L04,-1,AWS01L04Q2,Q2,Which is WRONG about VPC?,M?t region có th? có nhi?u VPC,VPC thu?c m?t account và 1 region,M?c ??nh là d?ng Private,"Có 3 lo?i: Default, Custom và Dynamic VPC",,,"Có 3 lo?i: Default, Custom và Dynamic VPC",30,Doublelift.,,Incorrect,0,1,0
CLS022,AWS01L04,SD369,AWS01L04Q2,Q2,Which is WRONG about VPC?,M?t region có th? có nhi?u VPC,VPC thu?c m?t account và 1 region,M?c ??nh là d?ng Private,"Có 3 lo?i: Default, Custom và Dynamic VPC",,,"Có 3 lo?i: Default, Custom và Dynamic VPC",30,soimmt,VPC thu?c m?t account và 1 region,Incorrect,0,1,0
CLS022,AWS01L04,SD367,AWS01L04Q2,Q2,Which is WRONG about VPC?,M?t region có th? có nhi?u VPC,VPC thu?c m?t account và 1 region,M?c ??nh là d?ng Private,"Có 3 lo?i: Default, Custom và Dynamic VPC",,,"Có 3 lo?i: Default, Custom và Dynamic VPC",30,Hoivtt15,"Có 3 lo?i: Default, Custom và Dynamic VPC",Correct,1,0,1736
CLS022,AWS01L04,SD370,AWS01L04Q2,Q2,Which is WRONG about VPC?,M?t region có th? có nhi?u VPC,VPC thu?c m?t account và 1 region,M?c ??nh là d?ng Private,"Có 3 lo?i: Default, Custom và Dynamic VPC",,,"Có 3 lo?i: Default, Custom và Dynamic VPC",30,Hooinspq1,M?c ??nh là d?ng Private,Incorrect,0,1,0
CLS022,AWS01L04,SD372,AWS01L04Q2,Q2,Which is WRONG about VPC?,M?t region có th? có nhi?u VPC,VPC thu?c m?t account và 1 region,M?c ??nh là d?ng Private,"Có 3 lo?i: Default, Custom và Dynamic VPC",,,"Có 3 lo?i: Default, Custom và Dynamic VPC",30,Khoinhnn10,VPC thu?c m?t account và 1 region,Incorrect,0,1,0
CLS022,AWS01L04,SD371,AWS01L04Q2,Q2,Which is WRONG about VPC?,M?t region có th? có nhi?u VPC,VPC thu?c m?t account và 1 region,M?c ??nh là d?ng Private,"Có 3 lo?i: Default, Custom và Dynamic VPC",,,"Có 3 lo?i: Default, Custom và Dynamic VPC",30,Luoitnt4,,Incorrect,0,1,0
CLS022,AWS01L04,SD364,AWS01L04Q2,Q2,Which is WRONG about VPC?,M?t region có th? có nhi?u VPC,VPC thu?c m?t account và 1 region,M?c ??nh là d?ng Private,"Có 3 lo?i: Default, Custom và Dynamic VPC",,,"Có 3 lo?i: Default, Custom và Dynamic VPC",30,Minhnn30,VPC thu?c m?t account và 1 region,Incorrect,0,1,0
CLS022,AWS01L04,SD365,AWS01L04Q2,Q2,Which is WRONG about VPC?,M?t region có th? có nhi?u VPC,VPC thu?c m?t account và 1 region,M?c ??nh là d?ng Private,"Có 3 lo?i: Default, Custom và Dynamic VPC",,,"Có 3 lo?i: Default, Custom và Dynamic VPC",30,Troinsnk1,M?c ??nh là d?ng Private,Incorrect,0,1,0
CLS022,AWS01L04,-1,AWS01L04Q2,Q2,Which is WRONG about VPC?,M?t region có th? có nhi?u VPC,VPC thu?c m?t account và 1 region,M?c ??nh là d?ng Private,"Có 3 lo?i: Default, Custom và Dynamic VPC",,,"Có 3 lo?i: Default, Custom và Dynamic VPC",30,doublelift,"Có 3 lo?i: Default, Custom và Dynamic VPC",Correct,1,0,1844
CLS022,AWS01L04,SD366,AWS01L04Q2,Q2,Which is WRONG about VPC?,M?t region có th? có nhi?u VPC,VPC thu?c m?t account và 1 region,M?c ??nh là d?ng Private,"Có 3 lo?i: Default, Custom và Dynamic VPC",,,"Có 3 lo?i: Default, Custom và Dynamic VPC",30,hoinsst,VPC thu?c m?t account và 1 region,Incorrect,0,1,0
CLS022,AWS01L04,SD368,AWS01L04Q2,Q2,Which is WRONG about VPC?,M?t region có th? có nhi?u VPC,VPC thu?c m?t account và 1 region,M?c ??nh là d?ng Private,"Có 3 lo?i: Default, Custom và Dynamic VPC",,,"Có 3 lo?i: Default, Custom và Dynamic VPC",30,thuydt50,M?c ??nh là d?ng Private,Incorrect,0,1,0
CLS022,AWS01L04,-1,AWS01L04Q3,Q3,What is the network address of default VPC ?,172.31,10.1,192.168,0,,,172.31,30,Doublelift.,,Incorrect,0,1,0
CLS022,AWS01L04,SD369,AWS01L04Q3,Q3,What is the network address of default VPC ?,172.31,10.1,192.168,0,,,172.31,30,soimmt,172.31,Correct,1,0,931
CLS022,AWS01L04,SD367,AWS01L04Q3,Q3,What is the network address of default VPC ?,172.31,10.1,192.168,0,,,172.31,30,Hoivtt15,172.31,Correct,1,0,928
CLS022,AWS01L04,SD370,AWS01L04Q3,Q3,What is the network address of default VPC ?,172.31,10.1,192.168,0,,,172.31,30,Hooinspq1,10.1,Incorrect,0,1,0
CLS022,AWS01L04,SD372,AWS01L04Q3,Q3,What is the network address of default VPC ?,172.31,10.1,192.168,0,,,172.31,30,Khoinhnn10,0,Incorrect,0,1,0
CLS022,AWS01L04,SD371,AWS01L04Q3,Q3,What is the network address of default VPC ?,172.31,10.1,192.168,0,,,172.31,30,Luoitnt4,,Incorrect,0,1,0
CLS022,AWS01L04,SD364,AWS01L04Q3,Q3,What is the network address of default VPC ?,172.31,10.1,192.168,0,,,172.31,30,Minhnn30,10.1,Incorrect,0,1,0
CLS022,AWS01L04,SD365,AWS01L04Q3,Q3,What is the network address of default VPC ?,172.31,10.1,192.168,0,,,172.31,30,Troinsnk1,0,Incorrect,0,1,0
CLS022,AWS01L04,-1,AWS01L04Q3,Q3,What is the network address of default VPC ?,172.31,10.1,192.168,0,,,172.31,30,doublelift,172.31,Correct,1,0,535
CLS022,AWS01L04,SD366,AWS01L04Q3,Q3,What is the network address of default VPC ?,172.31,10.1,192.168,0,,,172.31,30,hoinsst,0,Incorrect,0,1,0
CLS022,AWS01L04,SD368,AWS01L04Q3,Q3,What is the network address of default VPC ?,172.31,10.1,192.168,0,,,172.31,30,thuydt50,0,Incorrect,0,1,0
CLS022,AWS01L04,-1,AWS01L04Q4,Q4,What is resilient level of EC2?,Region,Availability Zone,Subnet,VPC,,,Availability Zone,30,Doublelift.,,Incorrect,0,1,0
CLS022,AWS01L04,SD369,AWS01L04Q4,Q4,What is resilient level of EC2?,Region,Availability Zone,Subnet,VPC,,,Availability Zone,30,soimmt,Subnet,Incorrect,0,1,0
CLS022,AWS01L04,SD367,AWS01L04Q4,Q4,What is resilient level of EC2?,Region,Availability Zone,Subnet,VPC,,,Availability Zone,30,Hoivtt15,Region,Incorrect,0,1,0
CLS022,AWS01L04,SD370,AWS01L04Q4,Q4,What is resilient level of EC2?,Region,Availability Zone,Subnet,VPC,,,Availability Zone,30,Hooinspq1,Availability Zone,Correct,1,0,752
CLS022,AWS01L04,SD372,AWS01L04Q4,Q4,What is resilient level of EC2?,Region,Availability Zone,Subnet,VPC,,,Availability Zone,30,Khoinhnn10,Availability Zone,Correct,1,0,917
CLS022,AWS01L04,SD371,AWS01L04Q4,Q4,What is resilient level of EC2?,Region,Availability Zone,Subnet,VPC,,,Availability Zone,30,Luoitnt4,,Incorrect,0,1,0
CLS022,AWS01L04,SD364,AWS01L04Q4,Q4,What is resilient level of EC2?,Region,Availability Zone,Subnet,VPC,,,Availability Zone,30,Minhnn30,Subnet,Incorrect,0,1,0
CLS022,AWS01L04,SD365,AWS01L04Q4,Q4,What is resilient level of EC2?,Region,Availability Zone,Subnet,VPC,,,Availability Zone,30,Troinsnk1,VPC,Incorrect,0,1,0
CLS022,AWS01L04,-1,AWS01L04Q4,Q4,What is resilient level of EC2?,Region,Availability Zone,Subnet,VPC,,,Availability Zone,30,doublelift,Availability Zone,Correct,1,0,890
CLS022,AWS01L04,SD366,AWS01L04Q4,Q4,What is resilient level of EC2?,Region,Availability Zone,Subnet,VPC,,,Availability Zone,30,hoinsst,Subnet,Incorrect,0,1,0
CLS022,AWS01L04,SD368,AWS01L04Q4,Q4,What is resilient level of EC2?,Region,Availability Zone,Subnet,VPC,,,Availability Zone,30,thuydt50,VPC,Incorrect,0,1,0
CLS022,AWS01L04,-1,AWS01L04Q5,Q5,"To avoid data loss, what mode should you AVOID put EC2 in?",RUNNING,STOPPED,RUNNING và STOPPED,TERMINATED,,,TERMINATED,30,Doublelift.,,Incorrect,0,1,0
CLS022,AWS01L04,SD369,AWS01L04Q5,Q5,"To avoid data loss, what mode should you AVOID put EC2 in?",RUNNING,STOPPED,RUNNING và STOPPED,TERMINATED,,,TERMINATED,30,soimmt,RUNNING và STOPPED,Incorrect,0,1,0
CLS022,AWS01L04,SD367,AWS01L04Q5,Q5,"To avoid data loss, what mode should you AVOID put EC2 in?",RUNNING,STOPPED,RUNNING và STOPPED,TERMINATED,,,TERMINATED,30,Hoivtt15,TERMINATED,Correct,1,0,1592
CLS022,AWS01L04,SD370,AWS01L04Q5,Q5,"To avoid data loss, what mode should you AVOID put EC2 in?",RUNNING,STOPPED,RUNNING và STOPPED,TERMINATED,,,TERMINATED,30,Hooinspq1,TERMINATED,Correct,1,0,1742
CLS022,AWS01L04,SD372,AWS01L04Q5,Q5,"To avoid data loss, what mode should you AVOID put EC2 in?",RUNNING,STOPPED,RUNNING và STOPPED,TERMINATED,,,TERMINATED,30,Khoinhnn10,TERMINATED,Correct,1,0,1746
CLS022,AWS01L04,SD371,AWS01L04Q5,Q5,"To avoid data loss, what mode should you AVOID put EC2 in?",RUNNING,STOPPED,RUNNING và STOPPED,TERMINATED,,,TERMINATED,30,Luoitnt4,,Incorrect,0,1,0
CLS022,AWS01L04,SD364,AWS01L04Q5,Q5,"To avoid data loss, what mode should you AVOID put EC2 in?",RUNNING,STOPPED,RUNNING và STOPPED,TERMINATED,,,TERMINATED,30,Minhnn30,TERMINATED,Correct,1,0,1734
CLS022,AWS01L04,SD365,AWS01L04Q5,Q5,"To avoid data loss, what mode should you AVOID put EC2 in?",RUNNING,STOPPED,RUNNING và STOPPED,TERMINATED,,,TERMINATED,30,Troinsnk1,TERMINATED,Correct,1,0,1758
CLS022,AWS01L04,-1,AWS01L04Q5,Q5,"To avoid data loss, what mode should you AVOID put EC2 in?",RUNNING,STOPPED,RUNNING và STOPPED,TERMINATED,,,TERMINATED,30,doublelift,TERMINATED,Correct,1,0,1634
CLS022,AWS01L04,SD366,AWS01L04Q5,Q5,"To avoid data loss, what mode should you AVOID put EC2 in?",RUNNING,STOPPED,RUNNING và STOPPED,TERMINATED,,,TERMINATED,30,hoinsst,TERMINATED,Correct,1,0,1698
CLS022,AWS01L04,SD368,AWS01L04Q5,Q5,"To avoid data loss, what mode should you AVOID put EC2 in?",RUNNING,STOPPED,RUNNING và STOPPED,TERMINATED,,,TERMINATED,30,thuydt50,TERMINATED,Correct,1,0,1806
CLS022,AWS01L04,-1,AWS01L04Q6,Q6,Can i create an AMI from EC2?,TRUE,FALSE,,,,,TRUE,30,Doublelift.,TRUE,Correct,1,0,969
CLS022,AWS01L04,SD369,AWS01L04Q6,Q6,Can i create an AMI from EC2?,TRUE,FALSE,,,,,TRUE,30,soimmt,TRUE,Correct,1,0,956
CLS022,AWS01L04,SD367,AWS01L04Q6,Q6,Can i create an AMI from EC2?,TRUE,FALSE,,,,,TRUE,30,Hoivtt15,TRUE,Correct,1,0,907
CLS022,AWS01L04,SD370,AWS01L04Q6,Q6,Can i create an AMI from EC2?,TRUE,FALSE,,,,,TRUE,30,Hooinspq1,FALSE,Incorrect,0,1,0
CLS022,AWS01L04,SD372,AWS01L04Q6,Q6,Can i create an AMI from EC2?,TRUE,FALSE,,,,,TRUE,30,Khoinhnn10,TRUE,Correct,1,0,976
CLS022,AWS01L04,SD371,AWS01L04Q6,Q6,Can i create an AMI from EC2?,TRUE,FALSE,,,,,TRUE,30,Luoitnt4,,Incorrect,0,1,0
CLS022,AWS01L04,SD364,AWS01L04Q6,Q6,Can i create an AMI from EC2?,TRUE,FALSE,,,,,TRUE,30,Minhnn30,TRUE,Correct,1,0,923
CLS022,AWS01L04,SD365,AWS01L04Q6,Q6,Can i create an AMI from EC2?,TRUE,FALSE,,,,,TRUE,30,Troinsnk1,FALSE,Incorrect,0,1,0
CLS022,AWS01L04,-1,AWS01L04Q6,Q6,Can i create an AMI from EC2?,TRUE,FALSE,,,,,TRUE,30,doublelift,,Incorrect,0,1,0
CLS022,AWS01L04,SD366,AWS01L04Q6,Q6,Can i create an AMI from EC2?,TRUE,FALSE,,,,,TRUE,30,hoinsst,TRUE,Correct,1,0,823
CLS022,AWS01L04,SD368,AWS01L04Q6,Q6,Can i create an AMI from EC2?,TRUE,FALSE,,,,,TRUE,30,thuydt50,FALSE,Incorrect,0,1,0
CLS022,AWS01L04,-1,AWS01L04Q7,Q7,What is the Free tier EC2 version?,t2.micro,t2.small,t2.nano,t2.medium,,,t2.micro,30,Doublelift.,t2.micro,Correct,1,0,970
CLS022,AWS01L04,SD369,AWS01L04Q7,Q7,What is the Free tier EC2 version?,t2.micro,t2.small,t2.nano,t2.medium,,,t2.micro,30,soimmt,t2.micro,Correct,1,0,936
CLS022,AWS01L04,SD367,AWS01L04Q7,Q7,What is the Free tier EC2 version?,t2.micro,t2.small,t2.nano,t2.medium,,,t2.micro,30,Hoivtt15,t2.micro,Correct,1,0,922
CLS022,AWS01L04,SD370,AWS01L04Q7,Q7,What is the Free tier EC2 version?,t2.micro,t2.small,t2.nano,t2.medium,,,t2.micro,30,Hooinspq1,t2.micro,Correct,1,0,967
CLS022,AWS01L04,SD372,AWS01L04Q7,Q7,What is the Free tier EC2 version?,t2.micro,t2.small,t2.nano,t2.medium,,,t2.micro,30,Khoinhnn10,t2.micro,Correct,1,0,969
CLS022,AWS01L04,SD371,AWS01L04Q7,Q7,What is the Free tier EC2 version?,t2.micro,t2.small,t2.nano,t2.medium,,,t2.micro,30,Luoitnt4,t2.micro,Correct,1,0,972
CLS022,AWS01L04,SD364,AWS01L04Q7,Q7,What is the Free tier EC2 version?,t2.micro,t2.small,t2.nano,t2.medium,,,t2.micro,30,Minhnn30,t2.micro,Correct,1,0,966
CLS022,AWS01L04,SD365,AWS01L04Q7,Q7,What is the Free tier EC2 version?,t2.micro,t2.small,t2.nano,t2.medium,,,t2.micro,30,Troinsnk1,t2.micro,Correct,1,0,973
CLS022,AWS01L04,-1,AWS01L04Q7,Q7,What is the Free tier EC2 version?,t2.micro,t2.small,t2.nano,t2.medium,,,t2.micro,30,doublelift,,Incorrect,0,1,0
CLS022,AWS01L04,SD366,AWS01L04Q7,Q7,What is the Free tier EC2 version?,t2.micro,t2.small,t2.nano,t2.medium,,,t2.micro,30,hoinsst,t2.micro,Correct,1,0,943
CLS022,AWS01L04,SD368,AWS01L04Q7,Q7,What is the Free tier EC2 version?,t2.micro,t2.small,t2.nano,t2.medium,,,t2.micro,30,thuydt50,t2.nano,Incorrect,0,1,0
CLS022,AWS01L04,-1,AWS01L04Q8,Q8,Which are the characteristics of VPC custom? (select 3),Cho phép c?u hình linh ho?t,Có 2 d?ng: Default và Dedicated tenancy,Ki?m soát lu?ng IN và OUT,T? ??ng backup sang Region khác,,,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",30,Doublelift.,"Cho phép c?u hình linh ho?t, Ki?m soát lu?ng IN và OUT",Incorrect,0,1,952
CLS022,AWS01L04,SD369,AWS01L04Q8,Q8,Which are the characteristics of VPC custom? (select 3),Cho phép c?u hình linh ho?t,Có 2 d?ng: Default và Dedicated tenancy,Ki?m soát lu?ng IN và OUT,T? ??ng backup sang Region khác,,,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",30,soimmt,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",Correct,1,0,1160
CLS022,AWS01L04,SD367,AWS01L04Q8,Q8,Which are the characteristics of VPC custom? (select 3),Cho phép c?u hình linh ho?t,Có 2 d?ng: Default và Dedicated tenancy,Ki?m soát lu?ng IN và OUT,T? ??ng backup sang Region khác,,,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",30,Hoivtt15,"Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT, T? ??ng backup sang Region khác",Incorrect,0,1,0
CLS022,AWS01L04,SD370,AWS01L04Q8,Q8,Which are the characteristics of VPC custom? (select 3),Cho phép c?u hình linh ho?t,Có 2 d?ng: Default và Dedicated tenancy,Ki?m soát lu?ng IN và OUT,T? ??ng backup sang Region khác,,,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",30,Hooinspq1,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",Correct,1,0,1163
CLS022,AWS01L04,SD372,AWS01L04Q8,Q8,Which are the characteristics of VPC custom? (select 3),Cho phép c?u hình linh ho?t,Có 2 d?ng: Default và Dedicated tenancy,Ki?m soát lu?ng IN và OUT,T? ??ng backup sang Region khác,,,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",30,Khoinhnn10,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",Correct,1,0,1325
CLS022,AWS01L04,SD371,AWS01L04Q8,Q8,Which are the characteristics of VPC custom? (select 3),Cho phép c?u hình linh ho?t,Có 2 d?ng: Default và Dedicated tenancy,Ki?m soát lu?ng IN và OUT,T? ??ng backup sang Region khác,,,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",30,Luoitnt4,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",Correct,1,0,1217
CLS022,AWS01L04,SD364,AWS01L04Q8,Q8,Which are the characteristics of VPC custom? (select 3),Cho phép c?u hình linh ho?t,Có 2 d?ng: Default và Dedicated tenancy,Ki?m soát lu?ng IN và OUT,T? ??ng backup sang Region khác,,,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",30,Minhnn30,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",Correct,1,0,1350
CLS022,AWS01L04,SD365,AWS01L04Q8,Q8,Which are the characteristics of VPC custom? (select 3),Cho phép c?u hình linh ho?t,Có 2 d?ng: Default và Dedicated tenancy,Ki?m soát lu?ng IN và OUT,T? ??ng backup sang Region khác,,,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",30,Troinsnk1,"Cho phép c?u hình linh ho?t, Ki?m soát lu?ng IN và OUT, T? ??ng backup sang Region khác",Incorrect,0,1,0
CLS022,AWS01L04,-1,AWS01L04Q8,Q8,Which are the characteristics of VPC custom? (select 3),Cho phép c?u hình linh ho?t,Có 2 d?ng: Default và Dedicated tenancy,Ki?m soát lu?ng IN và OUT,T? ??ng backup sang Region khác,,,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",30,doublelift,,Incorrect,0,1,0
CLS022,AWS01L04,SD366,AWS01L04Q8,Q8,Which are the characteristics of VPC custom? (select 3),Cho phép c?u hình linh ho?t,Có 2 d?ng: Default và Dedicated tenancy,Ki?m soát lu?ng IN và OUT,T? ??ng backup sang Region khác,,,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",30,hoinsst,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",Correct,1,0,1193
CLS022,AWS01L04,SD368,AWS01L04Q8,Q8,Which are the characteristics of VPC custom? (select 3),Cho phép c?u hình linh ho?t,Có 2 d?ng: Default và Dedicated tenancy,Ki?m soát lu?ng IN và OUT,T? ??ng backup sang Region khác,,,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",30,thuydt50,"Cho phép c?u hình linh ho?t, Có 2 d?ng: Default và Dedicated tenancy, Ki?m soát lu?ng IN và OUT",Correct,1,0,1007
CLS022,AWS01L04,-1,AWS01L04Q9,Q9,What is reserved for Subnet IP + 1?,DNS,ROUTER,BROADCAST,HUB,,,ROUTER,30,Doublelift.,ROUTER,Correct,1,0,978
CLS022,AWS01L04,SD369,AWS01L04Q9,Q9,What is reserved for Subnet IP + 1?,DNS,ROUTER,BROADCAST,HUB,,,ROUTER,30,soimmt,ROUTER,Correct,1,0,868
CLS022,AWS01L04,SD367,AWS01L04Q9,Q9,What is reserved for Subnet IP + 1?,DNS,ROUTER,BROADCAST,HUB,,,ROUTER,30,Hoivtt15,ROUTER,Correct,1,0,815
CLS022,AWS01L04,SD370,AWS01L04Q9,Q9,What is reserved for Subnet IP + 1?,DNS,ROUTER,BROADCAST,HUB,,,ROUTER,30,Hooinspq1,DNS,Incorrect,0,1,0
CLS022,AWS01L04,SD372,AWS01L04Q9,Q9,What is reserved for Subnet IP + 1?,DNS,ROUTER,BROADCAST,HUB,,,ROUTER,30,Khoinhnn10,ROUTER,Correct,1,0,831
CLS022,AWS01L04,SD371,AWS01L04Q9,Q9,What is reserved for Subnet IP + 1?,DNS,ROUTER,BROADCAST,HUB,,,ROUTER,30,Luoitnt4,BROADCAST,Incorrect,0,1,0
CLS022,AWS01L04,SD364,AWS01L04Q9,Q9,What is reserved for Subnet IP + 1?,DNS,ROUTER,BROADCAST,HUB,,,ROUTER,30,Minhnn30,DNS,Incorrect,0,1,0
CLS022,AWS01L04,SD365,AWS01L04Q9,Q9,What is reserved for Subnet IP + 1?,DNS,ROUTER,BROADCAST,HUB,,,ROUTER,30,Troinsnk1,ROUTER,Correct,1,0,737
CLS022,AWS01L04,-1,AWS01L04Q9,Q9,What is reserved for Subnet IP + 1?,DNS,ROUTER,BROADCAST,HUB,,,ROUTER,30,doublelift,,Incorrect,0,1,0
CLS022,AWS01L04,SD366,AWS01L04Q9,Q9,What is reserved for Subnet IP + 1?,DNS,ROUTER,BROADCAST,HUB,,,ROUTER,30,hoinsst,ROUTER,Correct,1,0,722
CLS022,AWS01L04,SD368,AWS01L04Q9,Q9,What is reserved for Subnet IP + 1?,DNS,ROUTER,BROADCAST,HUB,,,ROUTER,30,thuydt50,ROUTER,Correct,1,0,672
CLS022,AWS01L04,-1,AWS01L04Q10,Q10,What is the role of DHCP Server? (select 2),C?p phát tài nguyên cho thi?t b? trong m?ng,Phân quy?n truy c?p trong m?ng,?i?u ph?i gói tin trong m?ng,Chuy?n phát gói tin gi?a các m?ng khác nhau,,,C?p phát tài nguyên cho thi?t b? trong m?ng,30,Doublelift.,C?p phát tài nguyên cho thi?t b? trong m?ng,Correct,1,0,841
CLS022,AWS01L04,SD369,AWS01L04Q10,Q10,What is the role of DHCP Server? (select 2),C?p phát tài nguyên cho thi?t b? trong m?ng,Phân quy?n truy c?p trong m?ng,?i?u ph?i gói tin trong m?ng,Chuy?n phát gói tin gi?a các m?ng khác nhau,,,C?p phát tài nguyên cho thi?t b? trong m?ng,30,soimmt,Phân quy?n truy c?p trong m?ng,Incorrect,0,1,0
CLS022,AWS01L04,SD367,AWS01L04Q10,Q10,What is the role of DHCP Server? (select 2),C?p phát tài nguyên cho thi?t b? trong m?ng,Phân quy?n truy c?p trong m?ng,?i?u ph?i gói tin trong m?ng,Chuy?n phát gói tin gi?a các m?ng khác nhau,,,C?p phát tài nguyên cho thi?t b? trong m?ng,30,Hoivtt15,Phân quy?n truy c?p trong m?ng,Incorrect,0,1,0
